RAJ2000,DEJ2000,Vmag,e_Vmag,Bmag,e_Bmag,gpmag,e_gpmag,rpmag,e_rpmag,ipmag,e_ipmag,fuv_mag,nuv_mag,err,present,min_mag,max_mag
161.507726,64.034172,16.628,0.131,17.304,0.152,16.905,0.091,16.413,0.1,15.846,0.108,18.748,18.403,0.2649716966017314,0,12.47,12.5
221.326359,-2.320675,13.653,0.047,14.179,0.057,13.858,0.042,13.591,0.126,13.556,0.217,23.057,17.483,0.2649282921848854,0,12.47,12.5
24.142537,-0.356914,13.857,0.04,14.14,0.036,13.915,0.034,13.916,0.229,13.763,0.117,20.734,16.64,0.264918855501076,1,13.7,13.75
129.004444,52.692631,13.991,0.036,14.693,0.05,14.408,0.248,13.795,0.043,13.635,0.055,23.144,19.036,0.2649037561077608,0,13.7,13.75
354.332755,-1.359797,12.343,0.152,12.952,0.044,12.662,0.014,12.258,0.189,12.237,0.096,22.968,16.534,0.2649018686230808,0,13.7,13.75
31.681052,-9.238149,12.409,0.065,12.806,0.111,12.571,0.126,12.307,0.127,12.286,0.147,20.736,16.348,0.2648773300982928,1,12.25,13.08
130.630136,48.099589,12.278,0.048,12.459,0.206,12.293,0.107,12.286,0.086,12.313,0.081,18.99,15.3,0.2648509014521188,1,12.22,12.24
246.843974,11.467221,15.293,0.072,16.177,0.08,15.742,0.061,14.906,0.044,14.567,0.23,19.007,18.334,0.2648414620107659,0,12.22,12.24
333.732046,13.197644,15.908,0.089,17.112,0.13,16.561,0.046,15.331,0.018,14.837,0.207,22.771,21.821,0.2647829299633947,0,12.22,12.24
171.988439,65.597192,16.284,0.077,16.369,0.108,16.26,0.058,16.418,0.071,16.333,0.21,19.927,18.592,0.2647602689226614,0,12.22,12.24
168.454515,3.640786,13.284,0.116,13.863,0.159,13.516,0.074,13.156,0.148,13.007,0.063,23.902,17.567,0.2647376059421857,0,12.22,12.24
349.409099,-0.233707,16.239,0.05,17.22,0.217,16.773,0.057,16.195,0.123,15.88,0.046,22.552,21.922,0.2647319398939236,0,12.22,12.24
134.48832,-1.158048,16.785,0.219,17.23,0.125,16.922,0.045,16.468,0.055,16.134,0.038,18.404,17.995,0.2647262737243888,0,12.22,12.24
114.733587,20.658891,12.603,0.017,13.007,0.251,12.828,0.074,12.493,0.032,12.415,0.017,22.239,16.458,0.2647243849742596,0,12.22,12.24
359.460106,-1.292416,13.769,0.166,15.255,0.065,14.579,0.068,13.154,0.143,12.575,0.115,24.161,22.682,0.2647243849742596,0,12.22,12.24
11.620233,0.106082,16.495,0.064,17.672,0.162,16.97,0.141,16.077,0.127,15.694,0.061,21.758,20.286,0.2647092744880692,0,12.22,12.24
135.139394,18.056731,16.072,0.108,16.961,0.215,16.513,0.082,15.611,0.011,15.181,0.073,21.538,20.655,0.2646941631392728,0,12.22,12.24
136.136538,-0.699508,13.35,0.04,13.828,0.081,13.539,0.053,13.24,0.023,13.101,0.242,23.169,17.013,0.2646941631392728,1,13.23,13.27
229.774796,5.473689,15.341,0.064,16.034,0.038,15.608,0.04,15.165,0.049,15.125,0.246,22.894,20.241,0.2646828290615015,0,13.23,13.27
322.603402,1.287009,12.296,0.143,13.109,0.082,12.792,0.099,12.166,0.158,12.066,0.09,23.989,17.617,0.2646469346128913,0,15.6,0.43
209.903131,6.610077,13.13,0.075,13.707,0.094,13.318,0.052,13.036,0.157,12.906,0.168,23.43,17.41,0.2646469346128913,0,15.6,0.43
244.283862,1.354225,11.269,0.029,11.952,0.031,11.626,0.254,11.088,0.04,10.933,0.046,23.907,16.811,0.2646393772664983,0,15.6,0.43
163.275292,66.137471,16.465,0.09,17.074,0.098,16.786,0.063,16.249,0.082,16.217,0.204,23.158,19.603,0.2645996976566677,0,15.6,0.43
15.586666,-2.869895,16.062,0.04,17.216,0.236,16.496,0.017,15.615,0.018,15.134,0.11,20.392,19.382,0.2645921389610809,0,15.6,0.43
253.219982,37.529621,15.569,0.04,16.345,0.04,15.939,0.092,15.322,0.104,15.163,0.218,23.134,21.314,0.2645826902879324,0,15.6,0.43
348.20906,-37.170156,15.454,0.111,16.454,0.105,15.923,0.126,15.129,0.112,14.771,0.135,21.822,20.14,0.2645581221584399,0,15.6,0.43
354.536929,-1.180506,11.115,0.158,11.694,0.033,11.385,0.011,11.019,0.17,10.962,0.122,21.939,15.596,0.2644957466576731,0,15.6,0.43
329.540681,-7.078338,14.034,0.046,14.562,0.024,14.278,0.014,13.896,0.039,13.847,0.256,23.03,17.362,0.2644711704515257,0,15.6,0.43
310.68594,-0.836297,13.183,0.038,13.684,0.034,13.388,0.032,13.05,0.036,13.081,0.255,23.699,17.078,0.2644711704515257,0,15.6,0.43
137.823227,52.664879,12.165,0.056,12.841,0.103,12.572,0.185,12.068,0.091,11.991,0.117,22.266,16.087,0.2644617174564213,0,15.6,0.43
243.826602,9.323698,10.245,0.082,10.541,0.024,10.472,0.127,10.226,0.053,10.37,0.209,17.404,13.836,0.2644220111866635,0,15.6,0.43
123.960246,47.811044,15.704,0.024,16.475,0.084,16.176,0.223,15.333,0.068,15.03,0.089,18.988,18.736,0.2643974281266745,0,15.6,0.43
14.878054,-0.207272,10.23,0.075,10.541,0.034,10.324,0.032,10.262,0.077,10.161,0.237,17.09,13.539,0.2643917547882308,0,15.6,0.43
356.997307,-4.050613,13.15,0.14,13.648,0.035,13.434,0.018,13.072,0.153,13.133,0.159,20.887,16.357,0.2642706945538987,0,15.6,0.43
313.860116,-0.515807,16.207,0.148,16.722,0.035,16.516,0.097,15.973,0.102,15.433,0.164,22.864,20.882,0.2642688025477089,0,15.6,0.43
129.452292,51.085573,12.473,0.028,12.767,0.256,12.57,0.02,12.366,0.047,12.279,0.03,22.268,16.396,0.2642517738824093,0,15.6,0.43
191.001061,67.135236,14.684,0.068,15.024,0.121,14.797,0.1,14.557,0.121,14.326,0.161,23.256,20.226,0.2642479895855406,0,15.6,0.43
195.767739,49.030195,16.471,0.05,17.287,0.151,16.835,0.121,16.166,0.031,15.792,0.17,20.04,19.681,0.2642025737951847,0,15.6,0.43
258.193499,30.099781,9.317,0.066,10.007,0.081,9.926,0.225,9.135,0.037,8.975,0.083,19.404,14.104,0.2641968962724581,0,15.6,0.43
358.874167,-10.612753,14.864,0.018,15.542,0.079,15.172,0.017,14.693,0.044,14.588,0.247,22.076,19.981,0.2641950037377694,0,15.6,0.43
321.372359,-0.06236,12.374,0.095,12.957,0.071,12.649,0.037,12.245,0.08,12.174,0.219,22.414,16.282,0.2641893260523597,0,15.6,0.43
243.237829,5.694962,12.119,0.174,12.686,0.061,12.318,0.091,11.961,0.138,11.734,0.092,23.649,17.548,0.2641703995530158,0,15.6,0.43
124.827395,37.241176,11.592,0.067,12.045,0.146,11.708,0.197,11.479,0.059,11.329,0.041,22.612,15.728,0.2641514716975849,0,15.6,0.43
223.421914,58.668345,15.929,0.064,16.192,0.133,16.017,0.118,15.899,0.097,15.841,0.157,22.919,18.693,0.2641344354680018,0,15.6,0.43
127.261549,44.844586,12.383,0.013,12.746,0.26,12.612,0.006,12.246,0.042,12.155,0.014,22.587,16.313,0.2641306494899825,0,15.6,0.43
15.029043,1.648837,12.856,0.16,13.541,0.046,13.219,0.057,12.723,0.166,12.652,0.106,23.456,17.402,0.2641155050352023,0,15.6,0.43
358.563939,-2.094059,11.524,0.097,12.189,0.153,11.801,0.042,11.369,0.077,11.283,0.171,23.361,16.474,0.2641060393099711,0,15.6,0.43
158.24177,0.426833,15.445,0.22,16.265,0.032,15.826,0.016,15.21,0.032,14.888,0.138,22.604,20.873,0.2640984664855136,0,15.6,0.43
142.977962,3.21919,10.804,0.06,11.298,0.03,11.094,0.193,10.663,0.072,10.541,0.151,21.666,15.44,0.264071959889724,0,15.6,0.43
161.383517,63.094279,11.806,0.061,12.48,0.157,12.165,0.176,11.646,0.07,11.532,0.074,22.877,15.835,0.2640492378326436,0,15.6,0.43
339.954989,-0.777174,12.512,0.146,13.167,0.033,12.888,0.05,12.361,0.122,12.277,0.173,23.597,16.948,0.2640416633790963,0,15.6,0.43
324.456228,-3.775883,11.16,0.206,11.664,0.028,11.347,0.022,10.982,0.113,10.892,0.115,22.708,16.046,0.264003787851614,0,15.6,0.43
119.031667,32.081826,9.33,0.061,10.09,0.15,9.821,0.197,9.16,0.036,8.946,0.058,21.504,14.78,0.2639886361190572,0,15.6,0.43
137.382418,55.410842,13.248,0.049,14.79,0.191,14.052,0.159,12.623,0.051,11.935,0.054,23.768,21.946,0.2639696952303427,0,15.6,0.43
179.128971,-0.596479,15.643,0.125,16.433,0.187,16.008,0.068,15.4,0.023,15.43,0.118,22.019,20.31,0.2639526472684068,0,15.6,0.43
253.004518,42.207164,14.041,0.096,14.527,0.187,14.248,0.131,13.95,0.065,13.832,0.064,22.503,17.233,0.2639450700429921,0,15.6,0.43
337.07244,-0.988536,14.365,0.103,14.888,0.124,14.622,0.101,14.242,0.085,14.038,0.162,20.547,17.526,0.2639223370614924,1,13.5,14.6
124.014721,29.594805,13.104,0.034,13.306,0.183,13.117,0.179,13.103,0.043,13.14,0.033,19.291,15.947,0.2638636011275522,0,13.5,14.6
12.414032,-31.850028,9.553,0.005,9.994,0.029,9.938,0.262,9.372,0.008,9.264,0.006,21.137,14.147,0.2638370709358334,0,13.5,14.6
225.465067,-0.761573,16.468,0.077,17.399,0.133,16.963,0.021,15.988,0.043,15.795,0.209,23.547,22.546,0.2637972706454712,0,13.5,14.6
139.734241,-0.365288,12.44,0.018,13.016,0.035,12.686,0.03,12.265,0.04,12.161,0.256,24.108,17.243,0.2637896889569416,0,13.5,14.6
331.990291,-0.435286,12.429,0.07,13.761,0.023,13.126,0.015,11.852,0.049,11.411,0.248,23.364,21.111,0.2637404026689881,0,13.5,14.6
258.947644,57.301869,15.534,0.204,16.514,0.112,15.881,0.1,14.967,0.067,14.62,0.03,22.49,20.858,0.2637214439517575,0,13.5,14.6
119.943576,45.968232,14.454,0.05,14.888,0.183,14.623,0.155,14.35,0.053,14.262,0.082,23.207,18.48,0.2637176520447579,0,13.5,14.6
136.659378,52.48137,11.449,0.068,12.17,0.139,11.833,0.151,11.328,0.099,11.253,0.114,22.339,16.122,0.2637100680671862,0,13.5,14.6
321.298658,-0.92124,14.645,0.175,15.242,0.065,14.995,0.043,14.542,0.134,14.526,0.122,23.156,17.718,0.2637024838715024,0,13.5,14.6
130.259441,48.06033,11.945,0.049,12.24,0.214,12.03,0.097,11.881,0.083,11.814,0.071,21.215,15.751,0.2636967955815921,0,13.5,14.6
122.534994,24.644586,11.785,0.045,12.366,0.175,12.032,0.183,11.653,0.033,11.554,0.048,22.128,15.769,0.2636892110041668,0,13.5,14.6
357.201654,-2.162347,15.684,0.046,16.134,0.011,15.897,0.02,15.551,0.029,15.666,0.257,23.767,18.691,0.2636797299755898,0,13.5,14.6
54.305542,-7.288507,16.3,0.093,17.354,0.182,16.808,0.125,15.876,0.091,15.362,0.062,19.707,19.445,0.2636721449072692,0,13.5,14.6
148.465258,0.428932,16.42,0.145,17.848,0.136,17.087,0.048,16.139,0.072,15.634,0.15,22.453,22.435,0.263645595449649,0,13.5,14.6
49.967545,-52.473473,13.099,0.048,13.568,0.026,13.27,0.028,12.996,0.035,13.013,0.254,23.39,16.824,0.2636380093992518,0,13.5,14.6
143.735661,2.576066,10.921,0.027,11.595,0.018,11.334,0.236,10.715,0.061,10.522,0.095,22.617,16.483,0.2636190433181943,0,13.5,14.6
330.750201,2.598823,15.678,0.09,16.648,0.131,16.114,0.044,15.296,0.033,14.946,0.203,20.113,19.331,0.2636190433181943,0,13.5,14.6
329.90901,4.619382,15.355,0.097,15.813,0.071,15.561,0.056,15.262,0.158,15.114,0.164,23.452,18.364,0.2635260897899865,0,13.5,14.6
326.602766,-1.905338,13.33,0.055,13.838,0.026,13.547,0.014,13.207,0.032,13.269,0.254,22.541,17.145,0.2635090131285835,0,13.5,14.6
24.364542,-0.76198,12.043,0.021,12.847,0.011,12.403,0.03,11.872,0.242,11.432,0.097,22.881,18.482,0.2635052181646504,0,13.5,14.6
322.33859,-1.367792,12.15,0.127,12.787,0.041,12.514,0.037,12.052,0.14,12.018,0.175,22.769,16.319,0.2634463892331796,0,13.5,14.6
160.410122,63.77761,12.468,0.129,13.112,0.104,12.788,0.087,12.324,0.126,12.228,0.136,23.737,16.962,0.2634350014709511,1,12.47,12.73
358.116933,-1.166259,10.306,0.088,10.763,0.072,10.599,0.206,10.195,0.09,10.121,0.077,19.416,14.178,0.2634255112930408,0,12.47,12.73
141.491797,-1.80408,10.031,0.015,10.472,0.05,10.258,0.014,9.979,0.038,10.251,0.255,19.091,14.017,0.2634198170221823,0,12.47,12.73
329.811243,1.392984,11.679,0.145,12.322,0.043,12.036,0.037,11.541,0.158,11.512,0.142,22.956,16.266,0.2633837504478968,0,12.47,12.73
325.171076,2.060606,10.237,0.092,10.703,0.028,10.589,0.219,10.158,0.065,10.134,0.089,19.431,14.125,0.2633533747647825,0,12.47,12.73
137.652946,55.09054,15.36,0.059,15.532,0.211,15.361,0.129,15.449,0.053,15.589,0.043,18.677,17.502,0.2632508309578528,0,12.47,12.73
321.402234,0.908438,11.441,0.045,12.038,0.059,11.719,0.059,11.271,0.017,11.237,0.245,22.582,16.24,0.2632508309578528,0,12.47,12.73
16.070657,-33.52064,10.039,0.021,10.587,0.053,10.504,0.244,10.004,0.077,9.867,0.024,20.666,14.4,0.2632318369802559,0,12.47,12.73
213.267099,-1.970919,10.464,0.021,11.143,0.02,10.859,0.15,10.274,0.024,10.315,0.213,22.736,15.37,0.2632223394774843,0,12.47,12.73
353.62597,-2.953727,14.765,0.094,15.79,0.094,15.268,0.103,14.333,0.11,13.966,0.17,19.308,18.503,0.2632128416320146,0,12.47,12.73
168.998868,1.545254,12.836,0.082,13.344,0.103,13.028,0.087,12.76,0.16,12.634,0.137,22.509,16.705,0.2631938449128322,0,12.47,12.73
27.660299,-8.7636,15.854,0.126,16.72,0.211,16.453,0.043,15.647,0.017,15.148,0.082,18.186,17.946,0.2631710470397532,0,12.47,12.73
140.660977,59.875218,12.272,0.049,13.679,0.183,13.014,0.162,11.623,0.068,10.99,0.05,23.967,20.828,0.26316914712785,0,12.47,12.73
332.463033,-30.136351,8.967,0.088,9.481,0.129,9.247,0.184,8.86,0.103,8.7,0.02,19.475,13.866,0.2631539473388153,0,12.47,12.73
113.841773,21.775779,15.752,0.088,16.196,0.047,16.001,0.059,15.651,0.078,15.561,0.223,22.844,19.682,0.2631482471915783,0,12.47,12.73
42.937364,-13.521441,13.382,0.023,13.994,0.028,13.632,0.028,13.269,0.04,13.289,0.256,22.335,17.512,0.2631216448717209,0,12.47,12.73
357.295867,1.424681,14.081,0.13,14.718,0.053,14.411,0.029,13.919,0.154,13.909,0.158,24.391,17.979,0.2631159440246828,0,12.47,12.73
212.620513,1.267988,15.609,0.079,16.082,0.071,15.841,0.053,15.463,0.06,15.287,0.227,23.073,18.514,0.2630969403090807,0,12.47,12.73
3.930414,-1.077536,11.262,0.058,11.812,0.07,11.529,0.049,11.142,0.081,11.226,0.228,21.148,15.246,0.263077935220725,0,12.47,12.73
129.59935,17.631333,14.844,0.167,15.881,0.122,15.34,0.123,14.533,0.07,14.193,0.08,20.65,19.307,0.2630627301614579,0,12.47,12.73
126.585951,44.742877,11.955,0.017,12.445,0.258,12.209,0.023,11.806,0.027,11.701,0.033,22.974,16.668,0.2630589287593181,0,12.47,12.73
321.467344,1.31245,10.821,0.164,11.752,0.087,11.367,0.095,10.664,0.132,10.557,0.091,23.957,16.961,0.2630494250136274,0,12.47,12.73
353.807497,-1.174905,11.776,0.166,12.412,0.051,12.106,0.006,11.649,0.164,11.583,0.11,22.641,16.202,0.2630380200655411,0,12.47,12.73
348.73818,-10.07626,14.841,0.053,15.335,0.07,15.099,0.229,14.742,0.048,14.617,0.082,23.322,17.716,0.2630171097096156,0,12.47,12.73
330.620487,-9.586718,16.164,0.06,16.337,0.092,16.204,0.026,16.168,0.07,16.414,0.227,19.707,18.619,0.263,0,12.47,12.73
328.574532,4.373041,15.35,0.044,15.816,0.019,15.565,0.058,15.312,0.096,15.09,0.233,23.013,18.233,0.2629942965161032,0,12.47,12.73
150.268043,0.354391,16.333,0.079,16.724,0.109,16.486,0.05,16.281,0.06,16.111,0.212,22.642,18.927,0.2629942965161032,0,12.47,12.73
31.495384,-1.161998,14.736,0.133,15.212,0.065,14.945,0.051,14.597,0.138,14.559,0.16,22.668,17.473,0.2629809879059701,0,12.47,12.73
321.559191,3.4768,15.661,0.077,16.1,0.038,15.838,0.037,15.54,0.053,15.399,0.24,23.822,19.038,0.2629657772410699,0,12.47,12.73
123.793157,27.746719,14.264,0.04,14.789,0.099,14.586,0.234,14.137,0.031,14.05,0.045,23.147,17.84,0.262950565696292,0,12.47,12.73
314.411168,0.023885,15.307,0.119,15.417,0.071,15.319,0.049,15.399,0.089,15.348,0.199,18.853,17.882,0.2629163365026981,0,12.47,12.73
193.169851,1.246643,15.575,0.123,16.078,0.139,15.831,0.07,15.535,0.067,15.541,0.159,22.422,18.136,0.2629068276024797,0,12.47,12.73
343.847443,0.779252,10.908,0.109,11.32,0.112,11.054,0.119,10.844,0.096,10.801,0.146,18.398,14.383,0.2629030239460931,1,10.76,0.31
342.704372,-9.902891,16.219,0.133,16.875,0.101,16.484,0.034,16.07,0.063,15.944,0.19,23.632,20.98,0.2628973183583279,0,10.76,0.31
123.118582,31.250579,8.887,0.045,9.904,0.048,9.547,0.248,8.67,0.051,8.309,0.026,23.512,16.32,0.2628878087702052,0,10.76,0.31
208.238152,3.869497,11.054,0.043,11.683,0.025,11.326,0.041,10.905,0.038,10.803,0.252,23.455,16.21,0.2628744947688916,0,10.76,0.31
115.837448,18.721302,15.956,0.064,16.23,0.031,15.982,0.039,15.88,0.109,15.903,0.225,22.92,18.929,0.2628383533657141,0,10.76,0.31
179.734725,1.861298,15.993,0.085,16.71,0.19,16.286,0.12,15.798,0.09,15.357,0.057,18.337,17.891,0.2628193295783246,0,10.76,0.31
17.392405,3.810045,14.046,0.053,14.088,0.025,13.965,0.035,14.131,0.03,14.417,0.252,16.826,16.061,0.2627984018216244,0,10.76,0.31
23.201829,0.023284,11.244,0.059,11.702,0.044,11.392,0.011,11.24,0.244,10.994,0.063,20.58,14.706,0.262760347084563,0,10.76,0.31
30.425964,-9.728507,15.502,0.105,15.998,0.152,15.724,0.103,15.411,0.086,15.436,0.13,20.073,18.783,0.2627432206546917,1,15.449,0.43
125.094872,37.577837,14.959,0.054,15.408,0.141,15.054,0.191,14.785,0.082,14.554,0.055,22.658,19.814,0.2627298993262852,0,15.449,0.43
31.769675,1.341683,11.776,0.161,12.294,0.061,12.048,0.03,11.67,0.152,11.653,0.124,20.388,15.378,0.2627203836781607,0,15.449,0.43
48.500253,-15.658573,16.292,0.096,17.079,0.016,16.703,0.116,16.056,0.078,15.731,0.2,22.28,22.012,0.2627013513478756,0,15.449,0.43
132.383409,54.140726,15.742,0.143,16.455,0.158,15.944,0.123,15.448,0.062,15.248,0.068,21.586,20.664,0.2626975447163525,0,15.449,0.43
113.671685,21.842904,14.824,0.049,15.241,0.227,14.849,0.084,14.726,0.044,14.695,0.078,21.339,17.973,0.2626899312878208,1,14.63,0.22
118.092465,27.242054,13.323,0.058,13.711,0.131,13.337,0.201,13.2,0.074,13.137,0.051,23.485,17.634,0.2626842210716129,0,14.63,0.22
45.372016,-13.012958,16.068,0.059,17.064,0.139,16.521,0.054,15.65,0.029,15.445,0.206,20.617,20.011,0.2626689932215068,0,14.63,0.22
322.653299,-0.555425,10.179,0.039,10.671,0.022,10.627,0.251,10.131,0.025,10.069,0.058,19.411,14.181,0.2626689932215068,0,14.63,0.22
210.937206,3.871389,12.215,0.057,12.804,0.035,12.44,0.031,12.075,0.074,12.095,0.241,23.917,17.169,0.262663282550112,0,14.63,0.22
159.263349,2.895739,14.73,0.051,15.178,0.038,14.99,0.138,14.623,0.093,14.494,0.193,23.848,18.473,0.2626537644885373,0,14.63,0.22
221.302654,3.801443,10.963,0.056,11.47,0.04,11.166,0.027,10.864,0.08,10.934,0.239,21.181,14.892,0.262651860834832,0,14.63,0.22
329.057464,-3.992643,15.039,0.101,15.62,0.049,15.315,0.017,14.862,0.144,14.69,0.188,20.808,18.889,0.2626233043733934,0,14.63,0.22
168.490031,3.878805,11.409,0.113,11.969,0.168,11.631,0.08,11.281,0.125,11.172,0.077,21.125,15.586,0.2625776075753604,0,14.63,0.22
217.299501,-0.237892,16.353,0.091,17.241,0.102,16.735,0.028,16.126,0.114,15.677,0.191,19.672,18.963,0.2625757033695235,0,14.63,0.22
135.495335,18.604487,10.245,0.036,10.755,0.046,10.668,0.251,10.157,0.031,10.04,0.039,20.71,14.052,0.2624785705538645,0,14.63,0.22
352.165524,-6.783222,15.332,0.082,16.339,0.135,15.828,0.052,14.938,0.09,14.695,0.182,23.16,22.022,0.262444279800494,0,14.63,0.22
210.644861,4.270616,13.322,0.1,13.892,0.075,13.555,0.03,13.174,0.118,13.152,0.196,23.339,17.501,0.2624214168089183,0,14.63,0.22
122.632977,26.329953,15.779,0.031,16.325,0.222,15.929,0.094,15.577,0.047,15.442,0.087,23.905,20.555,0.2624099845661365,0,14.63,0.22
132.421922,22.818153,11.704,0.024,12.339,0.096,12.123,0.235,11.531,0.035,11.342,0.051,22.854,16.3,0.2623794961501374,0,14.63,0.22
120.152484,45.921584,10.971,0.068,11.395,0.184,11.144,0.166,10.872,0.048,10.78,0.022,21.5,15.428,0.2623432865540874,0,14.63,0.22
320.747194,1.133343,13.525,0.149,14.224,0.059,13.864,0.054,13.336,0.151,13.16,0.132,22.971,18.336,0.2623413806474304,1,13.28,13.85
355.466885,-2.941817,15.263,0.051,16.837,0.215,16.011,0.03,14.688,0.061,12.951,0.124,22.825,21.367,0.2623413806474304,1,14.17,15.02
176.86806,66.734035,14.588,0.13,16.203,0.127,15.265,0.101,13.919,0.101,12.142,0.124,21.403,19.602,0.2623108842575923,0,14.17,15.02
115.083243,26.915532,13.507,0.023,13.83,0.182,13.579,0.18,13.42,0.021,13.329,0.048,23.165,17.387,0.2622937284801144,0,14.17,15.02
164.088234,1.541414,15.543,0.047,16.665,0.097,16.039,0.069,15.263,0.073,15.011,0.217,20.192,19.264,0.2622918222133507,0,14.17,15.02
245.428677,12.872399,14.386,0.125,14.698,0.08,14.484,0.109,14.4,0.129,14.26,0.135,20.972,17.691,0.2622441610408133,1,14.45,0.29
355.982584,-11.632597,12.024,0.059,12.518,0.026,12.239,0.056,11.877,0.038,11.948,0.245,22.685,16.222,0.2622250941462315,0,14.45,0.29
12.208567,1.372777,15.798,0.133,16.899,0.115,16.336,0.05,15.433,0.112,14.971,0.151,20.694,19.895,0.2622193738075049,0,14.45,0.29
131.927077,52.332503,13.008,0.038,13.782,0.192,13.415,0.172,12.852,0.025,12.744,0.015,23.092,16.975,0.2621869561972906,0,14.45,0.29
237.282526,0.814061,16.259,0.144,16.591,0.078,16.365,0.057,16.235,0.117,16.277,0.158,21.634,18.819,0.2621488126999625,1,16.18,16.22
358.170727,0.10133,12.194,0.12,12.703,0.031,12.341,0.044,11.981,0.114,11.829,0.196,24.053,17.607,0.2621240164502291,0,16.18,16.22
19.825357,14.814433,16.68,0.17,17.729,0.165,17.165,0.014,16.157,0.042,15.68,0.103,23.481,22.764,0.2620954024778,0,16.18,16.22
208.048008,2.315673,15.97,0.059,17.019,0.194,16.47,0.14,15.59,0.02,15.183,0.087,22.473,20.356,0.2620801404151028,0,16.18,16.22
343.703155,-7.817398,16.121,0.082,17.34,0.187,16.649,0.097,15.741,0.074,15.29,0.11,23.153,21.779,0.2620648774635777,0,16.18,16.22
114.56275,26.615015,11.307,0.096,11.921,0.128,11.598,0.147,11.123,0.108,10.941,0.099,20.973,16.175,0.2620572456544562,1,11.23,0.43
160.242555,65.416009,16.013,0.095,17.062,0.116,16.524,0.121,15.694,0.137,15.3,0.113,20.398,19.857,0.262030532572065,0,11.23,0.43
189.141779,43.580402,12.623,0.125,13.583,0.112,13.05,0.108,12.311,0.117,11.95,0.123,21.866,19.022,0.2620133584380766,1,12.57,12.75
357.97357,-8.9947,13.602,0.235,14.045,0.05,13.756,0.042,13.385,0.044,13.213,0.085,23.64,17.591,0.262011450131478,0,12.57,12.75
338.500047,-28.950005,14.98,0.106,16.104,0.174,15.577,0.126,14.635,0.075,14.248,0.075,21.009,19.843,0.2619885493680974,0,12.57,12.75
145.383028,0.7037,12.069,0.101,12.625,0.028,12.308,0.048,11.876,0.039,11.892,0.232,22.399,16.493,0.2619809153354496,0,12.57,12.75
127.754158,12.761069,16.037,0.056,16.942,0.212,16.436,0.11,15.688,0.085,15.306,0.035,22.172,20.798,0.2619732810803422,0,12.57,12.75
209.943512,6.392151,14.426,0.124,15.158,0.087,14.702,0.042,14.251,0.203,13.982,0.052,23.579,20.277,0.2619580119026711,0,12.57,12.75
354.203149,-1.000377,12.424,0.177,12.955,0.031,12.684,0.022,12.247,0.143,12.169,0.124,21.99,16.171,0.2619141080583479,0,12.57,12.75
33.797894,-1.200293,12.002,0.164,12.694,0.07,12.38,0.05,11.866,0.149,11.839,0.11,22.697,16.586,0.2619102899849488,0,12.57,12.75
3.742048,-36.545568,12.433,0.12,13.014,0.126,12.669,0.116,12.282,0.111,12.136,0.112,23.278,17.082,0.2619102899849488,1,12.7,0.28
329.922279,-7.210708,14.671,0.05,14.727,0.023,14.618,0.025,14.823,0.044,15.238,0.251,17.418,16.756,0.2618988354307823,0,12.7,0.28
244.223542,1.291884,10.733,0.033,11.247,0.031,11.016,0.247,10.604,0.03,10.538,0.068,20.975,15.144,0.2618835619125416,0,12.7,0.28
9.255789,4.473296,15.331,0.084,15.626,0.057,15.439,0.038,15.419,0.107,15.527,0.213,20.474,17.862,0.2618530122034115,0,12.7,0.28
343.968893,-23.320626,14.438,0.074,15.406,0.088,14.861,0.124,14.122,0.087,14.014,0.18,23.723,21.062,0.2618491932391619,1,14.8,0.32
